 YEARMODA,   TEMP,PRCP  
20090111,81.3, 0.00I
20090112,80.6, 0.00I
20090113,80.3, 0.00I
20090114,81.2, 0.00I
20090115,81.4, 0.00I
20090116,82.5, 0.00I
20090117,79.5, 0.00I
20090118,81.2, 0.00I
20090119,81.1, 0.00I
20090121,73.2, 0.00I
20090122,74.8, 0.00I
20090123,72, 0.00I
20090124,74.9, 0.00I
20090125,78.4, 0.00I
20090126,78.6, 0.00I
20090127,80.8, 0.00I
20090128,81.2, 0.00I
20090129,82.3, 0.00I
20090130,82.6, 0.00I
20090131,81.9, 0.00I
20090201,84.3, 0.00I
20090203,85.6, 0.00I
20090204,84.1, 0.00I
20090205,84, 0.00I
20090206,85.4, 0.00I
20090207,84.8, 0.00I
20090208,87.7, 0.00I
20090209,85.8, 0.00I
20090210,84.2, 0.00I
20090211,85.4, 0.00I
20090212,85.1, 0.00I
20090213,83.8, 0.00I
20090214,85.7, 0.00I
20090215,84.6, 0.00I
20090216,83.8,99.99 
20090217,85.3, 0.39G
20090218,83.6, 0.00G
20090219,83.8, 0.00I
20090220,84.8, 0.00I
20090221,86, 0.00I
20090222,86.2, 0.00I
20090223,85.3, 0.00I
20090224,85.9, 0.00I
20090225,86.8, 0.00I
20090226,89, 0.00I
20090227,87.3, 0.00I
20090228,88.3, 0.00I
20090301,87.1, 0.00I
20090303,85.4, 0.00I
20090304,87.9, 0.00I
20090305,88.6, 0.00I
20090306,88.1, 0.00I
20090308,89.1, 0.00I
20090310,87.1, 0.00I
20090311,88.7, 0.00I
20090312,88.1, 0.00I
20090313,89.2, 0.00I
20090314,89.4, 0.00I
20090315,88.8, 0.00I
20090317,87.1, 0.00I
20090318,84.7, 0.00I
20090319,81.8, 0.39G
20090320,86.4, 0.00G
20090321,88.3, 0.00I
20090322,87.6, 0.00I
20090323,88.6, 0.00I
20090324,89.2, 0.00I
20090325,90.2, 0.00I
20090326,90.3, 0.00I
20090327,89.4, 0.00I
20090328,87, 0.00I
20090329,87.8, 0.00I
20090330,88, 0.00I
20090331,88.7, 0.00I
20090401,85.7, 0.94E
20090403,85, 0.00I
20090404,85.4, 0.00I
20090405,86.4, 0.00I
20090406,86.8, 0.00I
20090407,86.8, 0.00I
20090408,86.2, 0.00I
20090409,87.6, 0.00I
20090410,87.8, 0.00I
20090411,87.9, 0.00I
20090412,86.3, 0.08E
20090413,74.3, 0.16G
20090414,80.9, 0.71G
20090415,84.2, 0.00G
20090416,83.7, 0.28G
20090417,83.4, 0.00G
20090418,85.5, 0.00I
20090419,86.5, 0.00I
20090420,84.4, 0.28E
20090421,81.2, 0.59G
20090422,83.3, 0.00G
20090423,86.4, 0.00I
20090424,80.6, 1.38E
20090425,81.3, 0.00I
20090427,78.9, 0.79G
20090428,82.8, 0.00G
20090429,85.7, 0.00I
20090430,83.8, 0.00G
20090501,83.5, 0.02G
20090502,84.9, 0.00G
20090503,81.5, 0.00I
20090504,83.6, 0.00I
20090505,79.8, 1.22G
20090506,80.8, 0.00G
20090507,81, 0.00I
20090508,83.1, 0.00I
20090509,81.5, 0.00I
20090511,84.1, 0.00I
20090512,84.9, 0.00I
20090513,84.1, 0.02E
20090514,83.6, 0.00E
20090516,85.1, 0.00I
20090517,80, 0.51A
20090518,83, 0.00I
20090519,82.9, 0.20G
20090520,84.2, 0.00G
20090521,86.6, 0.00I
20090522,80.8, 0.59G
20090523,82.4, 0.00G
20090524,82.7, 0.00I
20090525,86.5, 0.00I
20090526,85, 0.00I
20090527,84.5, 0.00E
20090528,80.9, 0.08G
20090529,85.3, 0.00G
20090530,83.3, 0.02E
20090531,85.8, 0.00I
20090601,86.8, 0.00I
20090602,83.1, 0.04G
20090603,83.8, 0.00G
20090604,81.7, 0.20G
20090605,83, 0.00G
20090606,78.2, 1.46G
20090607,81.5, 0.00G
20090608,80.5, 1.14G
20090610,78.7, 0.55G
20090611,83.3, 0.67G
20090612,79.2, 0.00G
20090613,82.5, 0.00I
20090614,82.6, 0.00I
20090615,77.1, 0.75G
20090616,76, 0.55G
20090617,80.2, 0.00G
20090618,82.5, 0.00I
20090619,77.8, 0.28G
20090620,79.7, 0.00G
20090621,74.6, 2.32G
20090622,78.4, 0.03G
20090623,81.6, 0.00G
20090624,83.1, 0.00I
20090625,80.2, 0.59G
20090626,75.2, 0.00G
20090627,76.8, 0.83G
20090628,79.5, 0.00G
20090629,77.4, 0.00E
20090630,78.9, 0.00G
20090701,77.3, 0.59G
20090703,79.8, 0.31E
20090704,74.5, 0.28E
20090705,75, 0.91G
20090706,79.5, 0.31G
20090707,80.4, 0.00G
20090708,78.4, 0.00I
20090709,76.7, 0.00G
20090710,76.2, 0.16G
20090711,77.7, 0.24G
20090712,76.9, 0.00G
20090713,77.8, 0.03G
20090714,77.4, 1.26G
20090715,79.2, 0.04G
20090716,80.2, 0.00G
20090717,74.7, 0.39E
20090718,77.1, 0.00I
20090719,77.8, 0.00I
20090720,80.5, 0.00I
20090721,76.6, 0.39G
20090722,78.4, 0.47G
20090723,79.2, 0.00G
20090724,80.8, 0.01G
20090725,79.1, 0.67G
20090726,77.7, 0.08G
20090727,76.1, 0.04G
20090728,73.3, 1.54G
20090729,76.1, 0.98G
20090730,79.5, 0.00G
20090801,76.9, 0.28G
20090802,78.3, 0.00G
20090803,77.3, 0.02G
20090804,77.5, 0.67G
20090805,79.7, 0.00G
20090806,76.6, 0.04G
20090807,78.1, 0.00G
20090808,77.8, 0.28E
20090809,78.3, 0.01A
20090810,77.3, 0.00I
20090811,78, 1.54E
20090812,76.8, 1.50E
20090813,76.8, 0.24E
20090814,77.1, 0.59G
20090815,77, 0.63G
20090816,76.6, 0.01G
20090817,77.5, 0.87G
20090819,78.2, 0.04G
20090820,78.3, 0.12G
20090821,76.2, 0.16G
20090822,77.5, 0.31G
20090823,78.3, 1.50G
20090824,80.3, 0.00G
20090825,77.9, 1.06G
20090826,77.7, 0.00G
20090827,79.2, 0.59G
20090828,79.5, 0.00G
20090829,73.4, 1.38G
20090830,77, 0.24G
20090831,75.9, 0.00G
20090901,74.5, 0.43G
20090902,77.5, 0.00G
20090903,77.1, 0.71E
20090904,75.6, 0.04A
20090905,76.6, 0.00I
20090906,77.4, 1.06G
20090907,76.6, 0.03G
20090908,78.4, 0.31G
20090909,76.8, 0.16G
20090910,77.5, 0.79G
20090912,78.3, 0.43G
20090913,78.3, 0.28G
20090914,78.3, 0.00G
20090915,75.3, 1.61G
20090916,76.9, 0.04G
20090917,78, 0.39G
20090918,81.3, 0.00G
20090919,80, 0.00I
20090920,77.2, 1.57G
20090921,77.8, 0.24G
20090922,80.5, 0.08G
20090923,78.8, 0.24G
20090924,79.8, 0.08G
20090925,79.6, 0.31G
20090926,77.9, 0.00G
20090927,77.5, 0.79G
20090928,77.2, 0.00G
20090929,81, 0.03G
20090930,79.9, 0.00G
20091001,78.6, 0.20G
20091002,80.1, 0.00G
20091003,80.3, 0.16G
20091004,78.7, 0.00G
20091005,78.7, 0.91G
20091006,80.3, 0.00G
20091007,79.7, 0.00G
20091008,75.7, 0.24G
20091009,78.8, 0.00G
20091011,79.5, 0.04E
20091013,77.8, 0.12G
20091015,78, 0.28G
20091016,79.8, 0.00G
20091017,79, 0.04G
20091018,79.4, 0.04G
20091021,77.8, 0.12G
20091022,78, 0.00G
20091023,74, 0.16G
20091024,77.5, 3.62G
20091026,78.2, 0.87E
20091027,78.3, 0.03E
20091028,78.4, 0.39E
20091029,75.2, 2.40E
20091030,76.1, 0.00H
20091101,80.6, 0.00I
20091102,79.3, 0.00I
20091103,78.1, 0.00I
20091104,78.3, 0.00I
20091105,79.4, 0.00I
20091106,80.6, 0.00I
20091108,79.2, 0.28G
20091109,78, 0.43G
20091110,78.3, 0.35G
20091111,77.9, 0.03G
20091112,78.5, 0.24G
20091113,78.6, 0.00G
20091114,78.9, 0.79E
20091115,78.7, 0.00I
20091116,77.6, 0.00I
20091117,74, 0.00I
20091118,73.3, 0.00I
20091119,74.4, 0.00I
20091121,73.5, 0.00I
20091123,74.9, 0.00I
20091124,76.7, 0.00I
20091125,76.7, 0.00I
20091126,75.6, 0.00I
20091127,76.6, 0.00I
20091128,76.6, 0.00I
20091129,75.6, 0.00I
20091130,75.7, 0.00I
20091201,78.1, 0.00I
20091202,76.1, 0.00I
20091203,75.7, 0.00I
20091204,76.1, 0.00I
20091205,76.8, 0.00I
20091206,77, 0.00I
20091207,77.1, 0.00I
20091208,77.6, 0.00I
20091209,76.8, 0.00I
20091210,79.7, 0.00I
20091211,78.9, 0.00I
20091212,78.6, 0.00I
20091213,81.1, 0.00I
20091214,83.6, 0.00I
20091215,83.1, 0.00I
20091216,81.2, 0.00I
20091217,81.3, 0.00I
20091218,80, 0.00I
20091219,80.6, 0.00I
20091220,81.5, 0.00I
20091221,80.2, 0.00I
20091222,81.1, 0.00I
20091223,81.4, 0.00I
20091224,79.4, 0.00I
20091225,77.7, 0.00I
20091226,76.6, 0.00I
20091227,75.1, 0.00I
20091228,77.4, 0.00I
20091229,80, 0.00I
20091230,78.5, 0.00I
20091231,79.2, 0.00I
20100101,78.3, 0.00I
20100102,78.5, 0.00I
20100103,79.2, 0.00I
20100104,81.8, 0.00I
20100105,77.9, 0.00I
20100106,77.8, 0.00I
20100107,79.6, 0.00I
20100108,80.3, 0.00I
20100109,79.7, 0.00I
20100110,78.6, 0.00I
20100111,80.2, 0.00I
20100112,79.2, 0.00I
20100113,79.9, 0.00I
20100114,81.1, 0.00I
20100115,81.2, 0.00I
20100116,79.1, 0.00I
20100117,78.5, 0.00I
20100118,80.3, 0.00I
20100119,78.3, 0.00I
20100120,77.4, 0.00I
20100121,81.9, 0.00I
20100122,79.8, 0.00I
20100123,80.1, 0.00I
20100124,80.5, 0.00I
20100125,82.5, 0.00I
20100126,84.3, 0.00I
20100127,83.1, 0.00I
20100128,80.5, 0.00I
20100130,85.8, 0.00I
20100131,84, 0.00I
20100201,84.7, 0.00I
20100202,82.8, 0.00I
20100203,80.2, 0.00I
20100204,85.6, 0.00I
20100205,83.8, 0.00I
20100206,78.1, 0.00I
20100207,79.2, 0.00I
20100208,79.5, 0.00I
20100210,82.5, 0.00I
20100211,81.3, 0.00I
20100213,85.5, 0.00I
20100214,86.1, 0.00I
20100215,86.5, 0.00I
20100216,88.4, 0.00I
20100217,89.2, 0.00I
20100218,88.3, 0.00I
20100219,88.9, 0.00I
20100220,87.7, 0.02E
20100221,86.2, 0.00I
20100222,86.7, 0.00I
20100223,86.9, 0.00I
20100224,88.2, 0.00I
20100225,87.5, 0.00I
20100227,87.8, 0.00I
20100228,88.9, 0.00I
20100301,88.6, 0.00I
20100302,88.6, 0.00I
20100303,88.3, 0.00I
20100304,88, 0.00I
20100305,87.4, 0.00I
20100306,84.7, 0.00I
20100307,87.5, 0.00I
20100308,89.5, 0.00I
20100309,89.5, 0.00I
20100310,86.4, 0.00I
20100311,90.4, 0.00I
20100312,90, 0.00I
20100313,89.3, 0.00I
20100314,90.7, 0.00I
20100315,92.7, 0.00I
20100316,86.5, 0.00I
20100317,86.5, 0.00G
20100318,89.4, 0.00I
20100319,88, 0.00G
20100320,89.6, 0.00I
20100321,87.5, 0.00I
20100322,87.1, 0.00I
20100323,88, 0.00I
20100324,86.5, 0.00I
20100325,86.8, 0.00I
20100326,85.4, 0.00I
20100327,87.7, 0.00I
20100328,89.6, 0.00I
20100329,88, 0.00I
20100330,86.8, 0.00I
20100331,87.6, 0.00I
20100401,89.5, 0.00I
20100402,93.5, 0.00I
20100403,90, 0.00I
20100404,88, 0.00I
20100405,85.5, 0.63E
20100406,80.2, 0.12A
20100407,85, 0.00I
20100408,90.8, 0.00I
20100409,89, 0.00I
20100410,88.3, 0.00I
20100411,90.6, 0.00I
20100412,88.8, 0.00I
20100413,88.6, 0.00I
20100414,87.9, 0.00I
20100415,84.3, 0.59G
20100416,85, 0.00G
20100418,85.7, 0.02G
20100419,88.9, 0.00G
20100420,88.7, 0.00I
20100421,87, 0.00I
20100422,88.6, 0.00I
20100423,81.6, 0.28G
20100424,79.7, 0.00G
20100425,80.9, 0.67G
20100426,85.4, 0.00G
20100427,76.3, 1.65G
20100428,80.9, 0.24G
20100429,83.7, 0.00G
20100430,84.2, 0.00I
20100501,81.7, 0.04E
20100502,81.8, 0.00I
20100503,83.1, 0.00I
20100504,79.2, 2.95G
20100505,79.5, 0.00G
20100506,81.1, 0.00I
20100507,80.8, 0.12G
20100508,83.8, 0.00G
20100509,83, 0.16A
20100510,85.7, 0.00I
20100511,85.9, 0.00I
20100512,83.2, 0.47G
20100513,82.7, 0.00G
20100514,84.9, 0.00I
20100515,85.5, 0.00I
20100516,86.8, 0.00I
20100517,89.6, 0.00I
20100518,85.5, 0.00I
20100519,85.3, 0.00I
20100520,83.9, 0.00I
20100521,78.1, 0.98G
20100522,84.1, 0.08G
20100523,82.3, 0.00G
20100524,79.8, 0.24G
20100525,87.3, 0.00G
20100526,85.5, 0.00I
20100527,84.7, 0.00I
20100528,85.5, 0.00I
20100529,82.9, 0.04E
20100530,83.8, 0.00I
20100531,83.1, 0.00I
20100601,81.1, 1.06E
20100602,80.3, 0.00I
20100603,79.6, 0.79E
20100604,78.3, 0.00I
20100605,79.2, 0.67E
20100606,81.1, 0.00I
20100607,79.6, 0.04G
20100608,82.9, 0.00G
20100609,81.6, 0.00I
20100610,77.2, 0.91G
20100611,83.4, 0.01G
20100612,85.8, 0.00G
20100613,84.1, 0.00I
20100614,81, 0.31E
20100615,80.1, 0.24E
20100616,82.4,99.99 
20100617,76.2, 0.00G
20100618,81.7, 0.00I
20100619,84.5, 0.00I
20100620,81.7, 0.02G
20100621,77.8, 0.31G
20100622,80.9, 0.75G
20100623,83.2, 0.00G
20100624,81.5, 0.00I
20100626,76.3, 1.34G
20100627,78.5, 0.04G
20100628,80.5, 0.00G
20100629,82.4, 0.00I
20100630,79, 0.43G
20100701,79.3, 0.00G
20100702,74.5, 0.39E
20100703,77.6, 0.00I
20100704,81.6, 0.00I
20100705,78.1, 0.31E
20100706,77.6, 0.00I
20100707,78.7, 0.04E
20100708,77.9, 0.00I
20100709,75.4, 0.16E
20100710,78.8, 0.00A
20100711,74.3, 0.98G
20100712,77.9, 1.77G
20100713,80.6, 0.00G
20100714,81.8, 0.00I
20100715,78.7, 0.00I
20100718,78.7, 0.16G
20100719,80.2, 0.12G
20100720,77.7, 0.01G
20100721,77.1, 0.00G
20100722,76.7, 0.00I
20100723,73.8, 0.08E
20100724,74.3, 0.00E
20100725,77.9, 0.01G
20100726,79.7, 0.00G
20100727,77.7, 0.16G
20100728,76.9, 0.00G
20100729,78.7, 0.35G
20100802,76.1, 0.04G
20100803,77.8, 0.12G
20100804,77.8, 1.34G
20100805,79.5, 0.00G
20100806,80.6, 0.00I
20100807,77.3, 1.10E
20100808,76.1, 0.16E
20100809,76, 0.00B
20100810,74.7, 0.00G
20100811,75.4, 1.10G
20100812,75.6, 0.02G
20100813,76.1, 0.94G
20100814,75.1, 0.08G
20100815,78, 0.43G
20100816,80.4, 0.00G
20100817,78, 1.14A
20100818,78, 0.00I
20100819,79.8, 0.00I
20100820,78.9, 0.00I
20100821,75, 0.51G
20100822,79, 0.71G
20100823,80.3, 0.00G
20100824,78.5, 0.02G
20100825,79.2, 0.00G
20100826,76.3, 1.57G
20100827,79.6, 0.12G
20100828,75, 0.08G
20100829,76.6, 0.67G
20100830,77.8, 0.00G
20100831,76.5, 1.85G
20100901,76.2, 0.00G
20100902,78.8, 0.39G
20100903,73.5, 1.22G
20100904,76.9, 0.31G
20100905,74.5, 0.04G
20100906,76.2, 0.87G
20100907,78, 0.04G
20100908,76.8, 0.08G
20100909,76.3, 0.59G
20100910,77.9, 0.47G
20100911,78.3, 0.12G
20100912,76.6, 0.20G
20100913,78.4, 0.87G
20100914,78, 1.34G
20100915,76.9, 0.16G
20100916,79.2, 0.24G
20100917,78, 0.00G
20100918,78.3, 0.59G
20100919,80.1, 0.24G
20100920,75.1, 2.56G
20100921,77.6, 0.51G
20100922,77.1, 0.43G
20100923,77.7, 0.35G
20100924,77.8, 0.39G
20100925,77.2, 0.79G
20100926,79.3, 0.00G
20100927,77.6, 0.02G
20100928,73.3, 0.94G
20100929,79.3, 0.31G
20100930,81.1, 0.00G
20101001,81.3, 0.03G
20101002,79.4, 0.08G
20101003,78.2, 0.20G
20101004,78.7, 3.62G
20101005,76.2, 0.59G
20101006,77.4, 0.51G
20101007,76.8, 0.00G
20101008,79.1, 0.00I
20101009,80.5, 0.12E
20101010,78.7, 0.16E
20101011,77.5, 0.31E
20101012,76.9, 0.20B
20101013,80.7,99.99 
20101014,80, 0.31G
20101015,81, 0.00G
20101016,80.6, 0.02G
20101017,79.3, 0.04G
20101018,80.3, 0.08G
20101019,78, 0.04G
20101020,80.4, 0.00G
20101021,78.7, 0.00I
20101022,80.2, 0.00I
20101023,79, 0.00I
20101024,77.9, 0.94E
20101025,78.5, 0.02A
20101026,79.8, 0.00I
20101027,79.7, 0.16G
20101028,79.2, 0.00G
20101029,79.2, 0.02E
20101030,80, 0.02A
20101031,79.9, 0.00I
20101101,81.7, 0.00I
20101102,83, 0.00I
20101103,82.7, 0.00I
20101104,79.6, 0.00I
20101105,79.1, 0.04E
20101106,79.3, 0.00I
20101107,81, 0.00I
20101108,79.2, 0.04G
20101109,82.4, 0.00G
20101110,83.7, 0.00I
20101111,83.5, 0.00I
20101112,81.2, 0.00I
20101113,79.3, 0.00B
20101114,82.3, 0.00G
20101115,82.3, 0.00I
20101116,82, 0.00I
20101117,79.3, 0.00I
20101118,80.3, 0.00I
20101119,81.3, 0.00I
20101120,81.9, 0.00I
20101121,78.5, 0.00I
20101122,79.5, 0.00I
20101123,78.3, 0.00I
20101124,79.8, 0.00I
20101125,81.6, 0.00I
20101126,79.9, 0.00I
20101127,78.3, 0.00I
20101128,81.6, 0.00I
20101129,81.7, 0.00I
20101130,80.5, 0.00I
20101201,78.5, 0.00I
20101202,78.6, 0.00I
20101203,80.4, 0.00I
20101204,80.7, 0.00I
20101205,83.4, 0.00I
20101206,81.6, 0.00I
20101207,79.4, 0.00I
20101208,78.6, 0.00I
20101209,76.7, 0.00I
20101210,77.3, 0.00I
20101211,78.3, 0.00I
20101212,76.7, 0.00I
20101213,76.9, 0.00I
20101214,81.3, 0.00I
20101215,82.6, 0.00I
20101216,81.4, 0.00I
20101217,84.8, 0.00I
20101218,81.8, 0.00I
20101219,81.9, 0.00I
20101220,82, 0.00I
20101221,81.5, 0.00I
20101222,79.1, 0.00I
20101223,80.4, 0.00I
20101224,79.3, 0.00I
20101225,78.7, 0.00I
20101226,78.4, 0.00I
20101227,79.8, 0.00I
20101228,80.4, 0.00I
20101229,79.1, 0.00I
20101230,76.9, 0.00I
20101231,76.2, 0.00I
20110101,79, 0.00I
20110102,80.9, 0.00I
20110103,79.3, 0.00I
20110104,79.6, 0.00I
20110105,81.1, 0.00I
20110106,79.4, 0.00I
20110107,79, 0.00I
20110108,81.4, 0.00I
20110109,78.1, 0.00I
20110110,76.2, 0.00I
20110111,75, 0.00I
20110112,77.5, 0.00I
20110113,78.9, 0.00I
20110114,79, 0.00I
20110115,77.3, 0.00I
20110116,77, 0.00I
20110117,75.9, 0.00I
20110118,76.8, 0.00I
20110119,78, 0.00I
20110120,78.6, 0.00I
20110121,79, 0.00I
20110122,81.6, 0.00I
20110123,82.2, 0.00I
20110124,84.3, 0.00I
20110125,84.1, 0.00I
20110126,84.7, 0.00I
20110127,81.3, 0.00I
20110128,86.3, 0.00I
20110129,85.7, 0.00I
20110130,83.3, 0.00I
20110131,86.4, 0.00I
20110201,85.6, 0.00I
20110202,86.3, 0.00I
20110203,86.8, 0.00I
20110204,80.7, 0.00I
20110205,79.5, 0.00I
20110206,81.4, 0.00I
20110207,83.9, 0.00I
20110208,85.8, 0.00I
20110209,84.9, 0.00I
20110210,87.6, 0.00I
20110211,85.5, 0.00I
20110212,88.5, 0.00I
20110213,84.5, 0.79E
20110214,80.3, 0.24A
20110215,83.8, 0.00I
20110216,84, 0.00I
20110217,85, 0.00I
20110218,85.4, 0.00I
20110219,89, 0.00I
20110220,87.6, 0.00I
20110221,87.6, 0.00I
20110222,88.7, 0.00I
20110223,86.5, 0.00I
20110224,84.4, 0.24G
20110225,85.8, 0.00G
20110226,82.2, 0.00I
20110227,82.4, 0.00I
20110228,83.5, 0.00G
20110301,84.6, 0.00I
20110302,86.4, 0.00I
20110303,83.8, 0.39E
20110304,84.4, 0.00I
20110308,85.8, 0.31G
20110309,87.1, 0.00G
20110310,88.2, 0.00I
20110311,87.8, 0.00I
20110312,85.7, 0.00I
20110313,86.6, 0.00I
20110314,84.7, 0.08E
20110315,85.7, 0.00I
20110316,88.6, 0.00I
20110317,86, 0.00I
20110318,90, 0.00I
20110319,87.6, 0.00I
20110320,86.6, 0.00I
20110321,88.4, 0.08G
20110322,86.8, 0.00G
20110323,86.3, 0.00E
20110324,86.5, 0.03G
20110325,88.6, 0.00G
20110326,89.3, 0.00I
20110327,92.2, 0.08A
20110328,90.9, 0.00I
20110329,88.9, 0.00I
20110330,87.3, 0.00I
20110331,87.2, 0.00I
20110401,88.6, 0.00I
20110402,88.1, 0.00I
20110403,85.7, 0.00I
20110404,83.7, 0.00G
20110405,84.9, 0.31G
20110406,89.7, 0.00G
20110407,87, 0.00I
20110408,86.6, 0.00I
20110409,87.9, 0.00I
20110410,89.2, 0.00I
20110411,88.3, 0.00I
20110412,87.5, 0.00I
20110413,90.6, 0.00I
20110414,90.6, 0.00I
20110415,93.2, 0.00I
20110416,88.3, 0.00I
20110417,92.2, 0.00I
20110418,87.5, 0.00I
20110419,86.8, 0.83E
20110420,83.6, 0.00I
20110421,87.4, 0.00I
20110422,85.6, 0.31E
20110423,87.3, 0.00I
20110424,81.1, 0.51G
20110425,80.4, 0.02G
20110426,84, 0.00G
20110427,86.7, 0.00I
20110428,87.1, 0.00I
20110429,86.9, 0.00I
20110430,85.5, 0.28E
20110501,84.7, 0.00I
20110502,83.4, 0.35G
20110503,84.5, 0.24G
20110504,86.6, 0.00G
20110505,86.7, 0.00I
20110506,85.9, 0.47E
20110507,85.6, 0.00I
20110508,79.2, 0.59G
20110509,82.4, 0.08G
20110510,84.1, 0.00G
20110511,84.3,99.99 
20110512,82.8, 0.08G
20110513,84.2, 0.00G
20110514,84.8, 0.00I
20110515,84.5, 0.00I
20110516,87.7, 0.00I
20110517,87.6, 0.00I
20110518,81.7, 0.12G
20110519,85.7, 0.00G
20110520,82.3, 0.43E
20110521,83.8, 0.00I
20110522,85.2, 0.00I
20110523,77.8, 0.28G
20110524,82.7, 0.02G
20110525,85.3, 0.00G
20110526,78, 0.94E
20110527,79.5, 0.00I
20110528,79.9, 0.02E
20110529,80.8, 0.00I
20110530,84.8, 0.00I
20110531,83, 0.00I
20110601,84.9, 0.00I
20110602,88.3, 0.00I
20110603,82.8, 0.12G
20110604,79.2, 0.35G
20110605,81.1, 0.00G
20110606,84.4, 0.00E
20110607,84.6, 0.00G
20110608,81.3, 0.16G
20110609,80.9, 0.00G
20110610,82.3, 0.00G
20110611,83.3, 0.00I
20110612,83.7, 0.00I
20110613,82.3, 0.02E
20110614,82, 0.35G
20110615,82.5, 0.16G
20110616,79.9, 0.31G
20110617,78.5, 0.00G
20110618,77.6, 1.34G
20110619,79.6, 0.00G
20110620,79.5, 0.04G
20110621,82, 0.03G
20110622,79.7, 0.00G
20110623,79.2, 0.67G
20110624,80.5, 0.00G
20110625,79.4, 0.00I
20110626,81.7, 0.00I
20110627,77.7, 0.08G
20110628,80.2, 0.00G
20110629,78.3, 1.02E
20110630,80.1, 0.00I
20110701,81.6, 0.00I
20110702,79.3, 0.43G
20110703,76.4, 0.00G
20110704,79.6, 0.12G
20110705,80.3, 0.00G
20110706,80.9, 0.16G
20110707,81.1, 0.00G
20110708,82, 0.00I
20110709,76.4, 0.04G
20110710,77.5, 0.12G
20110711,75.8, 0.55G
20110712,80, 0.00G
20110713,78.5, 0.47E
20110714,79.9, 0.02A
20110715,75.3, 0.51E
20110716,78.4, 0.00I
20110717,80.3, 0.16E
20110718,75.9, 1.22G
20110719,79.5, 0.00G
20110720,79.2,99.99 
20110721,76.3, 0.35G
20110722,80, 0.00G
20110723,81.5, 0.43E
20110724,78.1, 0.94G
20110725,79.6, 0.00G
20110726,78.8, 0.00I
20110727,79.9, 0.00I
20110728,79.7, 0.02E
20110729,77.8, 0.00I
20110730,77.5, 0.00G
20110731,77.9, 0.00G
20110801,78.1, 0.04G
20110802,82.2, 0.02G
20110803,75.7, 0.04G
20110804,77.8, 0.43G
20110805,78.8, 0.00G
20110806,74.2, 1.26E
20110807,77, 0.51E
20110808,75.8, 0.63E
20110809,76.3, 1.42E
20110810,73.7, 0.51E
20110811,77.3, 0.00I
20110812,80, 0.00I
20110813,76.1, 0.24G
20110814,77.9, 0.00G
20110815,77.7, 0.00G
20110816,78, 0.04G
20110817,77.7, 0.20G
20110818,76.2, 0.00G
20110819,77.1, 0.12E
20110820,77.9, 0.04A
20110821,77.1, 0.04E
20110822,76.8, 0.83G
20110823,78.1, 1.73G
20110824,77.7, 1.54G
20110825,77.8, 0.00G
20110826,77.4, 0.83G
20110827,78.5, 0.31G
20110828,76.9, 1.26G
20110829,82.1, 0.00G
20110830,79.5, 0.02E
20110831,79.3, 0.00I
20110901,78.2, 0.00I
20110902,76, 2.72E
20110903,75.8, 0.91E
20110904,75, 0.12E
20110905,75.8, 0.00I
20110906,81.7,99.99 
20110907,76.9, 0.04G
20110908,73.1, 0.35G
20110909,73.9, 0.87G
20110910,77.6, 0.12G
20110911,77.7, 0.02G
20110912,80, 0.94G
20110913,75, 0.28G
20110914,79.1, 0.67G
20110915,75.7, 0.16G
20110916,75.3, 0.75G
20110917,77.9, 3.07G
20110918,77.6, 0.02G
20110919,79, 0.00G
20110920,79.4, 0.51G
20110921,75.6, 0.04G
20110922,76.6, 0.00G
20110923,77.4, 0.00G
20110924,78.6, 0.31E
20110925,78.3, 0.00I
20110926,78.3, 0.79E
20110927,78.3, 0.59A
20110928,78.5, 0.00E
20110929,79.2, 0.00G
20110930,76.6, 0.02E
20111001,77.8, 0.51G
20111002,78.1, 0.59G
20111003,79.7, 0.39G
20111004,81.6, 0.00G
20111005,79.1, 0.59E
20111006,76.4, 1.85E
20111007,77, 0.16A
20111008,80.5, 0.00I
20111009,81.6, 0.00I
20111010,80.3, 0.02G
20111011,80, 0.39G
20111012,78.3, 0.00G
20111013,77.6, 0.00E
20111014,79.4, 0.00G
20111015,80.7, 0.00I
20111016,81.3, 0.00I
20111017,81.2, 0.03E
20111018,80.9, 0.08E
20111019,82.3, 0.00I
20111020,81.9, 0.00I
20111021,79.9, 0.35E
20111022,80.8, 0.00I
20111023,79.6, 0.00I
20111024,81.4, 0.00I
20111025,82.4, 0.00I
20111026,80.4, 0.00I
20111027,81.7, 0.00I
20111028,80.8, 0.00I
20111029,80.9, 0.00I
20111030,81.9, 0.00I
20111031,80.3, 0.00I
20111101,81.7, 0.00I
20111102,81.8, 0.00I
20111103,80.8, 0.00I
20111104,80.5, 0.00I
20111105,82.8, 0.00I
20111106,81, 0.00I
20111107,83.5, 0.00I
20111108,82, 0.00I
20111109,81.9, 0.00I
20111110,82.5, 0.00I
20111111,83.7, 0.00I
20111112,81.6, 0.00I
20111113,80.9, 0.00I
20111114,83.4, 0.00I
20111115,81, 0.00I
20111116,82.8, 0.00I
20111117,80.1, 0.00I
20111118,81.6, 0.00I
20111119,85.7, 0.00I
20111120,83.8, 0.00I
20111121,83, 0.00I
20111122,81.5, 0.00I
20111123,79.7, 0.00I
20111124,78.7, 0.00I
20111125,83, 0.00I
20111126,80.3, 0.00I
20111127,79.6, 0.00I
20111128,81.5, 0.00I
